platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,manual_label,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100,split
kakao,소문난성수감자탕,reviewer_000887,11.0,2025-03-07,,,절대 다시 가고 싶지 않음 뼈에 잘은 살만 붙어있고... 안뜯어지고.... 돼지 냄새나고.... 사람줄은 겁나 서 있어서 기다린 시간이 말이 안됨 정말 아님,87,0,1.0,3.9,실버 레벨,1,4.0,0,high,1.0,1.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | multi_sentence_with_length:+0.8 | waiting_or_popularity_context:+0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
kakao,쭌곱창,reviewer_000338,130.0,2026-03-26,,,위생x 맛도 잘 모르겠음 얼린 반찬,19,0,1.0,3.5,실버 레벨,1,2.0,0,ambiguous,0.5,0.5,menu_without_experience_detail:-1.0 | has_menu:+0.3 | has_detailed_negative:+1.5 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,train
kakao,금금 성수점,reviewer_000447,157.0,2026-04-06,,,"된장어쩌구 메뉴에 홀려서 들어갔으나, 맛 서비스 다 최저. 무슨 반찬인지 모르는 그건 맛있었다.",53,0,1.0,4.2,골드 레벨,0,6.0,1,high,1.0,1.0,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,train
kakao,훼미리손칼국수보쌈,reviewer_001295,20.0,2025-08-26,,,가성비 좋고 테이블 순환이 빨라 갓 삶은 수육을 먹는게 장점,33,0,3.0,3.5,실버 레벨,1,1.1,0,ambiguous,0.5,1.5,has_quality_detail:+0.6 | short_but_specific_food_review:+0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,train
kakao,능동미나리 성수점,reviewer_000560,58.0,2025-07-15,,영수증,양이 좀 적은데 가격은 비싸여 맛있긴 해욤,23,0,4.0,4.3,실버 레벨,1,2.0,0,ambiguous,0.5,2.0,short_generic_but_specific:-0.2 | has_detailed_negative:+1.5 | enthusiastic_but_not_rich:+0 | account_review_count_over_50:+0.7,1,2,0,0,0,0,3,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,train
kakao,능동미나리 성수점,reviewer_000498,15.0,2026-01-05,,,진짜.. 진짜 맛있어요 이렇게 맛있을줄 몰랐어요 또먹고싶은데 성수 멀어서 슬퍼요ㅜㅜ,46,1,5.0,5.0,실버 레벨,0,9.4,1,high,1.0,5.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | mixed_opinion_review:+1.5 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,0,0,1,0,0,2,0,2,0,0,1,1,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,train
kakao,굴다리식당,reviewer_000053,78.0,2025-09-19,,영수증,신김치로 제대로 만든 김치찌개 맛있다 제육은 살덩이가 너무 크고 퍽퍽해서 2-3점이지만 김치찌개가 맛있었다. 밑반찬도 굿,67,0,5.0,3.3,실버 레벨,1,4.6000000000000005,0,high,1.0,5.0,menu_without_experience_detail:-1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | enthusiastic_but_not_rich:+0 | account_review_count_over_50:+0.7,3,2,7,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,train
kakao,금금 성수점,reviewer_000467,186.0,2025-07-08,,,맛있어요. 근데 엄청 특별하지는 않고 음식마다 맛 갭이 좀 있어요. 사람이 늘 많아요,47,1,4.0,3.8,골드 레벨,0,7.3,1,high,1.0,4.0,mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,train
kakao,태양곱창 성수점,reviewer_001124,1.0,2026-01-20,,,다데기가 뭔지도 모르는집 곱창흉내만 내는집 이글을 읽고도아무생각 없는집 고로 가면 절대안되는집,52,0,1.0,1.0,브론즈 레벨,1,-1.5,0,low,0.2,0.2,menu_without_experience_detail:-1.0 | account_review_count_is_1:-1.0 | has_menu:+0.3 | short_but_menu_only_food_review:+0.2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,train
kakao,보끔당 성수점,reviewer_000468,126.0,2025-04-29,,,친절하고 무난무난하게 맛있어요. 2명이서 배부르게 먹을만한 양입니다. 우동사리 추천??,48,0,3.0,3.3,골드 레벨,0,7.9,1,high,1.0,3.0,experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | has_number_detail:+1 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | account_review_count_over_100:+1.0,3,2,1,1,1,0,0,0,0,0,1,0,1,0,0,3,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,train
kakao,각시보쌈,reviewer_000015,87.0,2026-01-10,,영수증,"약간 느끼할 순 있어도, 충분히 꽉차는 보쌈의 맛있음이 존재한다.",36,1,5.0,3.5,골드 레벨,1,1.5,0,ambiguous,0.5,2.5,menu_without_experience_detail:-1.0 | has_menu:+0.3 | has_detailed_negative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
kakao,소문난성수감자탕,reviewer_000713,20.0,2026-01-12,,,위생 최악에 맛도 그냥 그래요.. 직원들도 불친절하세요,30,0,1.0,2.8,실버 레벨,1,3.7,0,high,1.0,1.0,category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0,1,1,0,1,0,1,3,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,train
kakao,장인닭갈비 홍대점,reviewer_000324,272.0,2026-02-16,,,11시 오픈인데 10분이 지나도 기다리라고. 안에서 알바생들 이제서야 바닥 닦고 있고 남자분은 여유롭게 담배 하나 피고 커피빨면서 들어가고. 음식의 기본이 안된곳.,91,0,1.0,3.6,골드 레벨,1,4.8,0,high,1.0,1.0,experience_context:+1.0 | has_menu:+0.3 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | account_review_count_over_100:+1.0,0,0,1,1,2,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,train
kakao,옥동식 서교점,reviewer_000149,2.0,2026-01-26,,영수증,"Don't misunderstand me, i leave one star review just because the worst review im able to leave is one star. The whole setting and the service are not bad honestly, so don't take it personal, it's really not about service, the guy was really nice to me and answered us very fast, HOWEVER, Among all those restaurants, i've been to in Korea, i've never seen a thing like this, no taste at all, the whole thing(soup n sauce) just doesn't match, the rice was too chewy, It even covers all the flavor from the soup, by the way the soup have no flavor at all, all the flavor came from the pork elbow's grace, and the sauce came along is either way covers everything or barely nothing. So i highly recommend you not to go, not worth the waiting, not worth the money. As a foreigner, i have to download and register kakao for this whole thing. I had it enough. I rather give the service guy 50,000 to let him choose where to eat for lunch, i guarantee you he won't choose this place.",975,1,1.0,3.0,브론즈 레벨,1,0.5,0,ambiguous,0.5,0.5,account_review_count_under_5:-0.5 | multi_sentence_with_length:+0.8 | has_photo_with_detail:+0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,train
kakao,육지,reviewer_000219,81.0,2026-03-02,,영수증,우연히 오게 됐는데 고기가 부드럽고 맛있어서 왕창 먹었어요! 분위기 깔끔하고 냄새 많이 안 배어서 다시 또 오려고요,64,1,5.0,3.9,골드 레벨,0,11.200000000000001,1,high,1.0,5.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,1,3,1,2,0,0,0,0,0,0,1,0,1,3,0,2,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,train
kakao,훼미리손칼국수보쌈,reviewer_001267,6.0,2026-04-02,,,김치가 맛있음 근데 일하시는 아줌마 너무 4가지 없으심 ㅜ 당황해서 얼타버림 ㅋㅋㅋ..,48,0,3.0,3.0,브론즈 레벨,1,2.4000000000000004,0,ambiguous,0.5,1.5,menu_without_experience_detail:-1.0 | account_review_count_under_10:-0.2 | has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,train
kakao,이태리국시 성수,reviewer_001086,1.0,2026-04-02,,영수증,성수에서 파스타 먹고 싶어서 엄마랑 방문했는데 맛있구 양도 꽤 푸짐해서 배불리 먹구 갑니당ㅎㅎ 직원들도 친절해요!,63,1,5.0,5.0,브론즈 레벨,0,6.699999999999999,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,4,1,2,0,0,0,0,0,0,1,0,4,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,train
kakao,보끔당 성수점,reviewer_000628,10.0,2025-04-17,,영수증,웨이팅 없는 성수맛집 귀하다 귀해 ??? 대창보끔 추천합니다 ~~????,40,1,5.0,4.8,실버 레벨,0,6.9,1,high,1.0,5.0,menu_without_experience_detail:-1.0 | popularity_only_without_detail:-1 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,train
kakao,장인닭갈비 홍대점,reviewer_000328,26.0,2026-01-26,,,점심 세트메뉴가 가성비 짱 좋아요 ?? 치즈사리 추가하고 볶음밥까지 먹으면 배 뚠뚠 두드릴 수 있어요ㅋㅋ 볶음밥은 꼭 드세요 꼬옥!,73,0,5.0,5.0,실버 레벨,1,5.3,0,high,1.0,5.0,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5,2,0,7,1,0,0,0,0,1,0,0,0,2,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,train
kakao,태양곱창 성수점,reviewer_001135,2.0,2025-09-26,,,와 인스타홍보충 다 죽었으면 ㄹㅇ 아무맛도 안남 와이프랑 기분좋게와서 맛때문에 기분상하는집 그대의 가정의 안녕을 위해 안오는걸 권함 내 와이프가 발가락으로 만들어도 이거보단 ㅈㄴ 맛있음 이집에서 음료랑 물이 제일 맛있음 그리고 알바가 ㅈㄴ 반찬을 툭툭던짐 드리블하는줄 날벌레 개많음,157,0,1.0,3.0,브론즈 레벨,1,3.0,0,ambiguous,0.5,0.5,account_review_count_under_5:-0.5 | event_word:-2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,train
kakao,태양곱창 성수점,reviewer_001149,31.0,2025-06-13,,,유튜브에서 본 것보단 양이 적지만 자극적이고 맛있었어요 다음엔친구랑올게요,40,1,5.0,4.8,실버 레벨,0,11.0,1,high,1.0,5.0,experience_context:+1.0 | has_sensory_detail:+0.6 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+1.4 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,1,2,0,2,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,train
kakao,훼미리손칼국수보쌈,reviewer_001317,6.0,2025-05-08,,,바퀴벌레 나와서 목에 올라탐.,16,0,1.0,3.5,실버 레벨,1,-3.7,0,low,0.2,0.2,short_low_specificity:-1.5 | low_information_review:-2 | account_review_count_under_10:-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
kakao,소문난성수감자탕,reviewer_000873,4.0,2025-04-01,,,일단 맛이 없음 양은 많음 불청결 불친절 바쁘지도 않은시간에 조선족 아줌마들 싸갈쓰가 바갈쓰에요~ 줄서서 갈집은 아닌듯 전반적인 평점 1점이 적당.,82,1,1.0,1.0,브론즈 레벨,0,12.699999999999998,1,high,1.0,1.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,1,2,0,2,1,0,2,0,0,0,0,1,1,0,0,2,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,train
kakao,소문난성수감자탕,reviewer_000852,1.0,2025-05-18,,,너무 노맛 뼈 덜삶아서 떨어지지도 않음,21,0,1.0,1.0,브론즈 레벨,1,-5.5,0,low,0.2,0.2,short_low_specificity:-1.5 | low_information_review:-2 | account_review_count_is_1:-1.0 | generic_negative_without_detail:-1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,train
