platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,manual_label,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100,split
naver,할머니의 레시피,reviewer_001158,21.0,2025-05-31,1.0,,주말 12시 방문해서 한시간 기다려서 들어갔습니다 먹다보니 불고기에서 철수세미가 나오더라고요 사과받고 음식 다시 주신다해서 받았습니다 다시 받은 불고기는 자잘한 짜투리 불고기더라고요 자투리를 주시고 풀린기분 더 기분상해서 다시 여쭤보지도 않았어요 처음 받았던 불고기와 다른 덩어리었어요 음식은 정갈하니 맛있네요 다시 방문하지는 않을것 같네요 친구에게 기분 좋게 음식 사려다가 미안한 마음만 샀네요,221,0,,,,1,16.9,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,1,3,8,2,1,0,2,0,0,0,0,0,6,5,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,train
naver,육산장 홍대본점,reviewer_000190,12.0,2026-04-28,1.0,영수증,고기 초벌해서 나와서 깔끔하고 매장도 청결해요 !!고기두 맛있고 조아용????,43,1,,,,0,3.8,0,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,train
naver,금금 성수점,reviewer_000587,32.0,2026-03-28,1.0,,아이와 성수 나들이 와서 처음 먹은 곳!! 한식 + 고기 먹이고 싶은 마음에 찾아왔는데 너무 잘 먹었습니다! 아이도 너무 잘먹고 어른도 잘먹어서 메뉴 사진 하나 찍고 뒤에는 먹느라 사진 찍는것도 잊고 먹었네요!,117,1,,,,0,5.6,0,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_photo_with_detail:+0.2,0,1,1,1,0,0,0,0,2,0,0,0,5,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,train
naver,할머니의 레시피,reviewer_001126,56.0,2025-12-07,1.0,,집밥스타일~ 가재미 생선구이 넘 맛있네요 ㅎㅎ 반찬 넘 정갈하고 신선해요 강추합니다!!^^,50,1,,,,0,4.5,0,high,1.0,,first_visit:-0.2 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,train
naver,금금 성수점,reviewer_000694,75.0,2026-04-25,1.0,,메뉴가 특색 있었고 한끼 깔끔하게 먹기 좋아요. 요즘 친구들이 좋아하는 달달한 맛이네요.,49,1,,,,0,12.299999999999999,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_sensory_detail:+0.6 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,2,1,0,3,0,0,2,0,0,0,1,0,1,0,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,train
naver,금금 성수점,reviewer_000500,72.0,2026-04-29,1.0,,진짜로.. 너무 맛있어요ㅠㅠ 임산부인데 여기 오기를 잘할것 같아요!!! 특히 문어덮밥이랑 보리된장국수 추천해요!! 두번째오는데 또 오고싶네요!!,80,1,,,,1,13.499999999999996,1,high,1.0,,first_visit:-0.2 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7 | has_photo_with_detail:+0.2,2,1,4,1,0,0,1,0,2,0,0,0,0,2,0,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,train
naver,소문난성수감자탕,reviewer_000827,1655.0,2026-01-04,1.0,영수증,주차비 있는게 조큼 별로지만.. 맛있으니까 괜찮음! 뚝배기에 고기 2~3덩이가 아니라 2배로 있는 것 같아요!!! 맛은 특별한 맛이 있는건 아니고 그냥 맛있고 양이 많아서 좋아요 우거지는 진짜 강추입니다. 맛나용,118,1,,,,1,15.2,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,4,2,1,1,0,1,2,0,1,0,1,0,1,0,0,6,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,train
naver,각시보쌈,reviewer_000029,195.0,2026-02-24,2.0,영수증,아웅 굿굿 … ^^ ???????? 개마싯어요 ㄹㅇ,28,1,,,,0,-9.399999999999999,0,low,0.2,,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | revisit:+0.8 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,train
naver,원조 조박집 본관,reviewer_000162,1202.0,2026-02-10,15.0,영수증,너무 맛있어요. 맛집임에도 직원분들 정말 친절합니다.,29,1,,,,0,2.0999999999999996,0,ambiguous,0.5,,short_generic_but_specific:-0.2 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | revisit:+0.8 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,train
naver,락희옥 마포본점,reviewer_000105,703.0,2026-03-01,1.0,,"???방어회, 보쌈, 멍게비빔밥, 관자샐러드 와인 콜키지 프리여서 와인 1병 들고 왔다가 음식 맛있어서 여기서 와인 더 시켜 먹었어요! 음식 하나같이 정갈하고 깔끔해요. 단체로 오기 좋은 곳!!",108,1,,,,1,7.1000000000000005,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,1,1,3,1,0,0,0,0,0,0,0,0,2,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,train
naver,금금 성수점,reviewer_000558,53.0,2026-04-07,1.0,,한국식 마제소바가 궁금해서 왔는데 만족스럽습니다^^ 된장 베이스가 자극적이지 않고 위에 올라가는 수육도 부드럽고 맛있네요~,68,1,,,,0,8.3,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,1,2,1,1,0,0,0,0,0,3,3,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,train
naver,소문난성수감자탕,reviewer_000776,11.0,2026-02-16,1.0,,"데이트코스 아니고, 외국인 대상으로 하는 식당으로 가격에 비해서 맛이나 서비스나 응대 등은 그닥이에요. 손님들 빨리 먹고 보내려는 식당중 하나에요. 보통 평범한 감자탕집으로 가격대비 별로에요. 재방문 의사는 없음.",119,0,,,,1,14.2,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5,0,5,1,2,0,1,5,0,0,0,0,0,3,1,3,4,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,train
naver,할머니의 레시피,reviewer_001139,893.0,2025-09-03,1.0,,쌈밥정식과 비빔밥불고기정식을 주문했는데 자극적이지 않고 담백해서 건강하게 한 끼 잘 먹은 느낌이었습니다.,58,1,,,,1,8.100000000000001,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | short_but_specific_food_review:+0.5 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,3,6,2,0,0,0,0,0,1,3,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,train
naver,태양곱창 성수점,reviewer_000980,28.0,2026-03-18,1.0,,양도 많고 친절하셔서 너무 좋아요! 역시 성수에서 유명한 곳 좋아요!!,39,1,,,,0,-6.8,0,low,0.2,,strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | no_number_detail_with_praise:-1 | first_visit_short_low_specificity:-1 | popularity_only_without_detail:-1 | category_count:+0.7 | waiting_or_popularity_context:+0.2 | photo_without_enough_detail:-0.2,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
naver,할머니의 레시피,reviewer_001165,369.0,2025-05-03,1.0,,쌈밥정식 시켰는데 깔끔하고 정갈한 한창 차림이 나옴 제육쌈에 젖갈에 아주 잘 먹고 나옴~,49,1,,,,0,3.6,0,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_reason_with_length:+0.8 | category_count:+0.7 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,2,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,train
naver,옥동식,reviewer_000149,223.0,2026-02-03,1.0,영수증,"음식이 정갈하게 나옴 국밥은 고기도 육수도 맛있음 밥은 육수에 담겨나오지만 꼬들꼬들한 느낌 밥,김치,육수 리필가능해서 좋음! 고기양이 생각보다 많았음 김치만두는 생각보다 별로였음",99,1,,,,1,7.3,1,high,1.0,,first_visit:-0.2 | generic_negative_weak_detail:-0.5 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,2,3,9,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,train
naver,소문난성수감자탕,reviewer_000790,46.0,2026-02-09,1.0,영수증,여기가 왜 그렇게 핫플인지 모르겠네요. 저는 많이 실망했어요. 어떤 외국인 손님이 물어보시는데 직원이 짜증만 내고 저희한테도 진짜 불친절하네요. 물기도 줄줄 흐르는채로 수저통에 꽂고 제 옷에까지 묻었네요. 다시는 안갑니다????,127,0,,,,1,13.799999999999999,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5,1,2,0,2,0,1,3,0,1,0,0,2,1,1,0,5,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,train
naver,각시보쌈,reviewer_000017,2695.0,2026-03-28,1.0,영수증,"항정살 보쌈, 가성비도 맛도 좋아요!??",22,1,,,,0,-5.2,0,low,0.2,,short_low_specificity:-1.5 | short_generic_review:-2 | no_number_detail_with_praise:-1 | menu_without_experience_detail:-1.0 | first_visit_short_low_specificity:-1 | has_menu:+0.3 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,train
naver,황금콩밭,reviewer_000425,3370.0,2026-03-10,1.0,영수증,웨이팅은 있었지만 두부가 담백하고 너무 맛나요.. 평일인데도 웨이팅이 왜 많은지 알 것 같아요,52,1,,,,0,13.399999999999999,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | short_but_specific_food_review:+0.5 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,4,1,3,0,0,2,0,1,0,2,2,1,0,0,2,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,train
naver,태양곱창 성수점,reviewer_001061,52.0,2026-01-28,1.0,,곱창 양이 많구 맛있습니다,14,1,,,,0,1.5,0,ambiguous,0.5,,short_generic_but_specific:-0.2 | first_visit:-0.2 | has_menu:+0.3 | has_sensory_detail:+0.6 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,train
