platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,manual_label,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100,split
naver,태양곱창 성수점,reviewer_000687,17.0,2026-04-30,1.0,,"최고의맛, 친절하고, 서빙빠르고, 너무 좋아요!!!! 오랜만에 곱창볶음 땡겨서 왔어요??잘먹었습니다.",56,1,,,,0,6.6,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,3,1,1,1,0,0,0,0,1,0,0,0,2,1,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,train
naver,금금 성수점,reviewer_000603,11.0,2026-03-23,1.0,,수원 스타필드점에 갔다가 너무 맛있어서 성수점도 방문했어요! 역시 믿고 먹는 今今 저는 보리 된장 국수가 가장 맛있더라구요 메뉴 고민되시면 보리 된장 국수로 드셔보세요!,94,1,,,,1,5.3,0,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,2,0,3,1,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,train
naver,조선시대,reviewer_000356,16.0,2026-04-25,1.0,영수증,대기있었는데 금방 빠져서 바로 들어갈 수 있었어요!! 딸기 막걸리 맛있어료 추천,44,1,,,,0,9.7,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,2,2,1,1,0,0,1,0,0,0,0,1,1,0,0,2,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,train
naver,태양곱창 성수점,reviewer_001050,31.0,2026-02-01,1.0,,볶음밥까지 먹으려고했는데 양이 너무 많아서 못먹었어요 ㄷㄷ 곱창 냄새 하나도 안나고 크기도 커요 정말 맛있게 먹었습니다~~,68,1,,,,1,3.7,0,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,2,3,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,train
naver,조선시대,reviewer_000365,21.0,2026-04-23,1.0,영수증,안주가 되게 다양하고 맛있어요. 양도 많아서 가성비가 좋은 것같습니다! 술도 전통주 마셨는데 맛있어여 추천합니다! #홍대술집 #홍대막걸리 #홍대맛집,82,1,,,,0,6.2,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0,4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,train
naver,태양곱창 성수점,reviewer_000958,22.0,2026-04-02,3.0,,곱창 너무 맛있거 볶임밥이 계란볶음밥 같이 나와서 더 맛있어용 3번째 방문인데 성수 올 때 마다 먹으려구요 감사합니당,65,1,,,,1,5.6,0,high,1.0,,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | has_number_detail:+1 | enthusiastic_but_not_rich:+0 | revisit:+0.8 | photo_without_enough_detail:-0.2,2,0,4,1,1,0,0,0,1,0,0,0,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,train
naver,소문난성수감자탕,reviewer_000534,1668.0,2026-04-06,1.0,,괜찮은 감자탕이에요. 양은 꽤 있어요. 볶음밥도 괜찮아요. 근데 엄청 기다려서 먹을정도의 맛은 아니에요.,58,1,,,,0,7.4,1,high,1.0,,menu_without_experience_detail:-1.0 | first_visit:-0.2 | has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,1,3,0,0,0,1,0,1,0,0,0,0,0,2,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,train
naver,금금 성수점,reviewer_000508,13.0,2026-04-20,1.0,,너무 맛있어서 메뉴를 더시켰고 여기메뉴 다 먹어보고싶을정도로 너무맛있어요 세상에 다른나라에서온 친구도 너뭄 맛있다고 잘먹을정도예요 성수오면 여기 꼭 오고싶어요 진짜 짱이에요??,98,1,,,,0,11.7,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+1.4 | rich_category_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,4,0,1,2,0,0,1,0,4,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,train
naver,태양곱창 성수점,reviewer_001077,38.0,2026-01-12,1.0,,친절하시고 음식이 푸짐하고 맛나요. 분위기도 좋고 선곡도 좋아요. 재방문 예정????????????,55,1,,,,0,9.200000000000001,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,2,2,0,3,0,0,0,0,0,0,2,0,1,1,0,3,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,train
naver,소문난성수감자탕,reviewer_000741,407.0,2026-03-13,1.0,,늦은시간인데도 사람 많아서 줄서서 들어갔구요. 양도 엄청 많았어요.소문에 맛집서 잘먹고 갑니다,52,0,,,,0,10.0,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0,1,1,0,1,0,0,1,0,1,0,0,2,2,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,train
naver,할머니의 레시피,reviewer_001155,1666.0,2025-06-29,1.0,,서울숲에 왔다가 검색하여 식사 가격도 착하고 쾌적한 공간에서 맛있는 식사,40,1,,,,0,8.8,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,train
naver,소문난성수감자탕,reviewer_000883,1077.0,2025-11-07,5.0,영수증,항상 중짜리 포장만 하다가 소짜먹으니 뭔가 작아보이네요. 오늘은 왠일인지 뼈에 살도 없고ㅜ 다어디로 갔는지 뼈밖에 없어 아쉬웠어요 그래서 볶음밥2개 볶음,85,1,,,,0,12.299999999999999,1,high,1.0,,experience_context:+1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | revisit:+0.8 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,0,0,2,1,1,0,3,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,train
naver,할머니의 레시피,reviewer_001166,223.0,2025-04-26,1.0,,주말 성수동은 정말 사람이 많습니다^^; 할머니의 레시피에 또 한번 방문하고 싶어서 들렀는데 역시 주말이라 그런지 대기줄이 길었어요^^;; 1시간정도는 기다림을 감수해야할듯합니다. 캐치 테이블이 없어서 사진처럼 저렇게 직접 기다리는게 좀 힘들었어요. 예약 시스템이 좀 바뀌었으면 합니다. 입장이 되면 다시 지하로 내려가 잠시 기다리면 호출이 되고 자리에 착석해서 주문하면 되요. 저흰 4명이서 둘둘 나눠서 앉았구요. 각자 좋아하는 메뉴 주문했습니다. 사장님 정말 정말 친절하시고 알바생분들도 넘 깔끔하고 예의바르세요. 깔끔하고 정갈한 한정식을 맛보고 싶다면 주말피해서 할머니의 레시피 추천드립니다^^,335,1,,,,0,19.7,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,3,8,5,4,2,0,1,0,0,1,0,2,14,2,1,8,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,train
naver,소문난성수감자탕,reviewer_000770,14.0,2026-02-18,1.0,,공익을 위해 리뷰 씁니다… 외국인들도 많이 방문하는 것 같은데 이런 음식이 감자탕이라고 생각할까봐 걱정이 앞서네요. 고기는 퍽퍽하고 뼈와 떼어지지도 않으며 우거지나 야채는 없습니다… 동네 감자탕집만도 못한 집을 왜 줄을 서서 먹어야하는지 정말 제 시간만 버린 것 같아서 속상하네요. 사람들이 많아졌다고 퀄리티 컨트롤이 안되는 것일까요? 사장님이 좀 신경써주셨으면 좋겠습니다.,209,0,,,,1,5.1,0,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | waiting_or_popularity_context:+0.2,0,1,5,2,0,0,0,0,0,0,0,1,2,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
naver,금금 성수점,reviewer_000609,9.0,2026-03-21,1.0,,"이제 마제소바구나 라는 것을 느낄수 있는 맛집이에요. 그리고 같이 먹은 미나리소갈비국밥은 신메뉴라서 주문했는데, 진짜 강추입니다!!",73,1,,,,0,13.299999999999999,1,high,1.0,,account_review_count_under_10:-0.2 | first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | photo_without_enough_detail:-0.2,2,1,4,2,0,0,1,0,1,1,0,0,2,0,0,2,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,train
naver,할머니의 레시피,reviewer_001143,577.0,2025-08-15,1.0,,점심 끝자락 2시넘어갔는데도 30분 기다렸어요 좀 심하네요 ㅎ 불고기비빔밥 정식 맛나요 재방문의사 ??,57,1,,,,0,15.899999999999999,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | short_but_specific_food_review:+0.5 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,1,4,2,2,0,1,0,0,0,1,1,2,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,train
naver,소문난성수감자탕,reviewer_000808,219.0,2026-01-23,1.0,영수증,"&lt;모도리 픽??&gt; 메뉴: 감자탕,볶음밥 한줄평: 깻잎이 통으로 들어간 감자탕이지만 맛있다. 특이사항: 볶음밥????",70,1,,,,1,2.6999999999999997,0,ambiguous,0.5,,menu_without_experience_detail:-1.0 | first_visit:-0.2 | popularity_only_without_detail:-1 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | multi_sentence_with_length:+0.8 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,train
naver,각시보쌈,reviewer_000003,974.0,2026-04-21,1.0,영수증,"브레이크 타임 끝나고 들어갔어요. 각시 정식. 항정살 수육과 두부와 참치가 들어간 김치찌개까지 나와서 배부른 한상 입니다. 상추 추가시 2,000원인데 고기와 상추 갯수가 같으니까 추가 주문할 일은 없을듯- 5시 이후엔 1인 정식 주문이 안될수 있으니 참고하세요.",147,1,,,,1,5.4,0,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,0,0,4,1,2,0,0,0,0,1,0,0,2,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,train
naver,장인닭갈비 홍대점,reviewer_000307,2.0,2026-04-18,1.0,영수증,인테리어 예쁘고 화려하고 음악도 잘 틀어주시고 닭고기 맛도 맛있었습니다 다시 오겠습니다,48,1,,,,1,5.1000000000000005,0,high,1.0,,account_review_count_under_5:-0.5 | first_visit:-0.2 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,train
