platform,store_name,review_text,tokens,food_score,price_score,service_score,atmosphere_score,general_score,category_total_score,category_total_label,food_label,price_label,service_label,atmosphere_label,general_label,food_matched_words,price_matched_words,service_matched_words,atmosphere_matched_words,general_matched_words
naver,굴다리식당,이걸 만원 주고 왜 먹는지…? 특별한맛 없는데,만원 주다 먹다 특별하다,0,0,0,0,1,1,positive,neutral,neutral,neutral,neutral,positive,,,,,특별하다:1[token]
naver,굴다리식당,홍석천이 원일 형님 채널 보고 꽃혀서 바로 와이프와 찾아 갔는데 주변에 유료 주차를 해야 되는 단점을 제외하고는 우리 부부가 좋아하는 김치찌개 와 제육볶음 계란말이 스타일이라 만족스러운 한끼였습니다 아침 여덟 시부터 밤 열 시까지 라는 매력적인 운영 시간이 아주 장점 입니다 포장도 가능합니다 인근 주차장은 30분의 2000원 십 분당 1000원 정도에 주차비라 조금 아쉽지만 지역 특성상 주차 할 곳이 있는 것만 해도 다행스럽 습니다,홍석천 원일 형님 채널 보고 꽃혀 바로 와이프 찾다 가다 주변 유료 주차 단점 제외 우리 부부 좋아하다 김치찌개 오다 제육 볶음 계란말이 스타일 만족스럽다 이다 아침 여덟 매력 운영 시간 아주 장점 이다 포장 가능하다 인근 주차장 분당 정도 차비 조금 아쉽다 지역 특성 주차 해도 다행 스럽다,0,0,0,0,1,1,positive,neutral,neutral,neutral,neutral,positive,,,,,조금 아쉽다:-1[token] 단점:-1[token] 좋아하다:1[token] 만족스럽다:1[token] 다행:1[token]
naver,굴다리식당,회사 동료들이랑 어쩔 수 없이 몇번 가긴 했는데 이젠 진짜 참을수가 없다. 노포라는 허울좋은 이름 아래 이런 무근본 음식을 내놓는 집은 정말 가고 싶지 않다. 찌개에 설탕을 들이부었는지 이젠 기분나쁜 단맛까지 폭발하네. 다신 가고 싶지도 않고 이런 집을 무려 한국의 맛이라고 부르고 싶지도 않다. 진짜 실력없는 집.,회사 동료 어쩔 없이 몇번 가다 진짜 차다 노포 허울 좋다 이름 아래 이렇다 근본 음식 내놓다 집다 정말 가다 싶다 않다 찌개 설탕 들이다 부다 기분 나쁘다 단맛 폭발 다시다 가다 싶다 않다 이렇다 무려 한국 부르다 싶다 않다 진짜 실력,0,0,-2,0,1,-1,negative,neutral,neutral,negative,neutral,positive,,,기분 나쁘다:-2[token],,좋다:1[token]
naver,굴다리식당,엄청난 네이버 리뷰에 이끌려서 방문! 들어가자 반겨주는 식탁위의 바퀴벌레! 썩 질좋은 돼지고기가 아니였고 얼큰 매콤한 김치찌개를 기대했지만 달달한 음식 간이 아쉬웠어요. 밑반찬 콩나물과 김은 맛있었습니다 : ) 외국인들이 많이 찾는 식당. Why? 이모님들은 너무 친절하셨고 유명하신 분들도 많이 다녀가신 식당. 내 입에는 안맞았던 걸로...,엄청나다 네이버 리뷰 이끌다 방문 들어가다 반기다 식탁 바퀴벌레 좋다 돼지고기 아니다 크다 매콤 김치찌개 기대하다 달달 음식 간이 아쉽다 밑반찬 콩나물 맛있다 외국인 많이 찾다 식당 이모 들다 너무 친절하다 유명하다 많이 다녀가다 식당 맞다,1,0,2,-1,3,5,positive,positive,neutral,positive,negative,positive,맛있다:1[token],,너무 친절하다:2[token],바퀴벌레:-1[token],엄청나다:2[token] 좋다:1[token] 크다:1[token] 아쉽다:-1[token]
naver,굴다리식당,"계란말이는 크고 맛있어요! 집밥 먹는 느낌이지만 제 입맛에는 잘 맞지 않아서 아쉬웠습니다. 특히 고기가..퍽퍽한 살코기, 질긴 지방, 냄새 때문에 먹기 힘들었습니다.. 고기 질만 신경 쓰면 더 맛있을 것 같아요",계란말이 크다 맛있다 집밥 먹다 느낌 입맛 자다 맞다 않다 아쉽다 특히 고기 퍽퍽 살코기 지다 지방 냄새 때문 먹기 힘들다 고기 신경 쓰다 맛있다 같다,-1,0,0,0,0,-1,negative,negative,neutral,neutral,neutral,neutral,먹기 힘들다:-1[token] 맛있다:1[token] 퍽퍽:-1[token],,,,크다:1[token] 아쉽다:-1[token]
naver,굴다리식당,유명하다해서 처음으로 방문했는데 김치찌개 하나 제육볶음 하나 시켰는데 주문받으시는분이 당연하게 계란말이는 안시키냐고 하시고 2명이었는데 마치 3개를 시켜야하는것처럼.. 두개만 시켰는데 김치찌개가 나와서 먹고있다가 보니 고기가 한점 없더라고요 이상해서 물어봤더니 직접 퍼 주신 분이 3점 넣었다며 줬는데 안 먹었다고 하면 어쩌냐네요. 설마 먹었는데 안줬다고 할까요 게다가 줬어도 3점이 많이 준건가봐요 순식간에 몰아가는 사람 만들어서 불쾌했습니다. 그리고 제육 너무 달고 고기 질김. 고기 한점 없는 김치찌개가 만원입니다~,유명하다 처음 방문 김치찌개 하나 제육 볶음 하나 시키다 주문 받다 당연하다 계란말이 시키다 이다 마치 시키다 야하다 시키다 김치찌개 나오다 먹다 보다 고기 이상하다 물어보다 직접 주신 넣다 주다 먹다 어쩌냐네 설마 먹다 주다 게다가 주다 많이 주다 가보다 순식간 몰다 사람 만들다 불쾌하다 제육 너무 고기 질김 고기 김치찌개 만원 이다,-1,0,0,0,-2,-3,negative,negative,neutral,neutral,neutral,negative,질김:-1[token],,,,이상하다:-1[token] 불쾌하다:-1[token]
naver,굴다리식당,"불호후기가 많아서 걱정했는데, 노포가 가지는 한계려니 하고 용기내서 들어가봤다. 푹익어서 쫙쫙 찢어지는 신김치는 내가 정말 좋아하는 스타일. 그리고 평소에도 김찌의 돼지고기는 육수용으로 취급하기 때문에 비계가 거의 다인 돼지고기도 아무렇지 않았다. 들어가고 나올때 할머니들이 인사도 잘 해주시고. 걱정한것치곤 한끼 잘 먹고 나옴.",불호 후기 많다 걱정 노포 가지다 한계 려니 용다 들어가다 보다 익다 쫙쫙 찢어지다 김치 정말 좋아하다 스타일 평소 김찌 돼지고기 수용 취급 때문 비계 거의 다인 돼지고기 아무렇다 않다 들어가다 나오다 할머니 인사 자다 해주시 걱정 자다 먹다 나오다,0,0,0,0,1,1,positive,neutral,neutral,neutral,neutral,positive,,,,,자다 먹다:1[token] 불호:-1[token] 걱정:-1[token] 한계:1[token] 좋아하다:1[token]
naver,굴다리식당,정겹고 토속적인 곳. 이 반찬도 잘 나오고 김도 주셔요. 김치찌개 제육볶음 다 맛있습니다,정겹다 토속 반찬 자다 나오다 주다 김치찌개 제육 볶음 맛있다,1,0,0,0,1,2,positive,positive,neutral,neutral,neutral,positive,맛있다:1[token],,,,정겹다:1[token]
naver,굴다리식당,"처음 들어가자마자 다른 테이블에 손님이 없었고 제육 4개를 시키려했는데 서빙하시는 분이 제육2, 김치찌개2 이렇게 얘기를 해서 그렇게 달라고 했고 먹어보니 제육은 고기에서 누린내, 비계덩어리가 크고 맛이 별로 였으며, 김치찌개 또한 양이 거의 1인분에 가까웠고 계란말이가 나와서 서비스인줄알고 먹고 계산 하고 나가는데 계란말이를 시켯다고 계산을 하라고 하길래 안시켰고 서비스로 주신건줄 알고 다 먹었다고 하니 분명 저희네게 말이 하나요라는 말을 들었다고 하셔서 저희가 절대 시킨적 없다고 했으나 본인들은 그렇게 들었다고 하셔서 어쩔수 없이 계산 하고 나왔습니다.. 진짜 안시켰는데 ...그리고 누가 계란말이를 말이라고 주문을 하나요.... 아무튼 다신 안갑니다.. 그나저나 밑반찬은 먹을만 했습니다...",처음 들어가다 다른 테이블 손님 제육 시키다 서빙 제육 김치찌개 이렇게 얘기 그렇게 달라 먹다 보다 제육 고기 누리다 비계 덩어리 크다 별로 이다 김치찌개 또한 거의 인분 가깝다 계란말이 나오다 서비스 줄알 먹다 계산 나가다 계란말이 시켯다 계산 하라 시키다 서비스 주다 먹다 하니 분명 하나요 들다 저희 절대 시키다 본인 그렇게 들다 없이 계산 나오다 진짜 시키다 누가 계란말이 주문 하나요 아무튼 다시다 가다 그나저나 밑반찬 먹다,0,0,0,0,0,0,neutral,neutral,neutral,neutral,neutral,neutral,,,,,별로 이다:-1[token] 크다:1[token]
naver,굴다리식당,굴다리 식당 3종세트 ! 큼직하게 잘려 투박한 모양의 고기가 특징 푹 끓인 김치맛이 좋고 고기에 비계가 붙어있어 개인적으로 좋았다 제육양념은 자꾸 손이가는 중독적인 맛 야채없이 고기만 있어 오히려 좋아(?) 계란말이는 퐁실하며 슴슴해서 호불호가 없을 것 같다 간단해 보이지만 알찬 굴다리식당 맛있게 잘 먹고 갑니다,굴다리 식당 세트 큼직하다 잘리다 박하다 모양 고기 특징 끓이다 김치 좋다 고기 비계 붙다 개인 좋다 양념 자꾸 가다 중독 야채 없이 고기만 오히려 좋다 계란말이 실하다 슴슴해 호불호 같다 간단하다 보이 알차다 굴다리 식당 맛있다 자다 먹다 가다,3,0,0,0,2,5,positive,positive,neutral,neutral,neutral,positive,김치 좋다:1[token] 맛있다 자다:1[token] 실하다:1[token],,,,큼직하다:1[token] 박하다:-1[token] 좋다:1[token] 알차다:1[token]
naver,굴다리식당,"점심시간마다 줄이 끊이지 않는 이유가 있다. 묵은지의 깊은 맛, 돼지고기의 고소함, 칼칼한 국물까지 — 한 숟갈 뜨면 입안 가득 퍼지는 집밥 같은 위로. 반찬으로 나오는 계란말이도 포슬포슬해서 밥도둑이다. 공덕에서 진짜 제대로 된 김치찌개 찾는다면, 이 집은 고민할 필요가 없다.",점심시간 줄이다 끊다 않다 이유 묵은지 깊다 돼지고기 고소하다 칼칼하다 국물 숟갈 뜨다 입안 가득 퍼지다 집밥 같다 위로 반찬 나오다 계란말이 포슬포슬 도둑 공덕 진짜 제대로 김치찌개 찾다 집다 고민 필요,1,0,0,0,1,2,positive,positive,neutral,neutral,neutral,positive,고소하다:1[token] 칼칼하다:1[token] 퍼지다:-1[token],,,,포슬포슬:1[token]
naver,굴다리식당,여기가지마세요 3명갓더니ㅡ서빙이모가ㅡ이렇게시키면되요 해서ㅡ네햇더니ㅡ4인분시켜준거있죠 찌게2 제육 1 계란말이 만윈인데ㅡ 세트도아니고 ㅡ한개씩준것도이니고 황당 무계한 주문방식,여기다 말다 더니 서빙 이모 이렇게 시키다 더니 인분 켜다 찌게 제육 계란말이 만윈 세트 아니다 주다 이다 황당 주문 방식,0,0,0,0,0,0,neutral,neutral,neutral,neutral,neutral,neutral,,,,,
naver,굴다리식당,뭐랄까 되게 남자분들이나 어른들이 좋아할 것 같은 느낌의 김치찌개예요. 엄청 새콤하고 양이 많은데 고기는 세 개 정도라 김치찌개 중심이라고 생각하면 될 것 같아요. 반찬들이 엄청 맛있고 종류도 많아서 밥집으로서 매력이 있습니다. 🍾 대부분 소주 까시는 맛집이더라고요!,뭐라다 되게 남자 어른 좋아하다 같다 느낌 김치찌개 엄청 많다 고기 정도 김치찌개 중심 생각 같다 반찬 엄청 맛있다 종류 많다 밥집 매력 대부분 소주 깔다 맛집 덥다,2,1,0,0,0,3,positive,positive,positive,neutral,neutral,neutral,엄청 맛있다:1[token] 맛집:1[token],엄청 많다:1[token],,,좋아하다:1[token] 덥다:-1[token]
naver,굴다리식당,신선하고 큼직한 껍데기붙은 돼지고기라 호불호있을듯. 밍밍하고 시원한 눅진하게 녹은 김치찌게예요. 돼지불백은 양념이 잘배어있어 좀짜네요. 동네백반집처럼 친근함.,신선하다 큼직하다 껍데기 붙다 돼지고기 호불호 밍밍 시원하다 눅진하다 녹다 김치 찌게 돼지 양념 배다 짜다 친근하다,1,0,0,0,2,3,positive,positive,neutral,neutral,neutral,positive,신선하다:1[token] 밍밍:-1[token] 시원하다:1[token] 녹다:1[token] 짜다:-1[token],,,,큼직하다:1[token] 친근하다:1[token]
naver,굴다리식당,1인분 만원 김치찌개 돼지고기 2조각 들어가 있었음 . 먹다남은 듯이 담아주는게 인상적임.밥? 말해 뭐함. (참고로 강화도 다녀오다 집에 들어가기 전에 들려서 그런지 더욱 비교됨. 거긴 어느식당가도 섬쌀이라 밥이 다 맛있음) 밥집에서 이렇게 성의없이 담아주는데도 왜 사람들이 가는지 이해가 안 됨. 와이프 그냥 밥먹고 싶다고 해서 계란말이 시켜줬는데 이것도 만원. 보시면 말 문이 막힘. 나 그냥 같이 앉았다가 다른 리뷰보니 나처럼 강매당한 분 많이 계신 듯. 이젠 멀리서들 찾이올 이런 가게는 아니니까 좀 그만 가라시라고 굳이 리뷰 첨 써본다. 돈내고 밥집와서 여기만큼 기분 더러운적 없었음. 참고로 주차비는 부가세 붙듯 내셔야 함.,인분 만원 김치찌개 돼지고기 들어가다 먹다 남다 듯이 담다 인상 적임 뭐함 참고 강화도 다녀오다 들어가다 들다 그렇다 더욱 비교 기다 식당가 섬쌀 맛있다 밥집 이렇게 성의 없이 담다 사람 가다 이해 와이프 그냥 먹다 싶다 계란말이 시키다 주다 만원 보시 막히다 그냥 같이 앉다 다른 리뷰 보다 강매 많이 계시다 멀리 들다 찾다 이렇다 가게 아니다 그만 가르다 굳이 리뷰 써다 보다 내다 밥집 서다 여기 기분 더럽다 참고 차비 부가세 붙다 내다,1,0,0,-1,-2,-2,negative,positive,neutral,neutral,negative,negative,맛있다:1[token],,,더럽다:-1[token],강매:-1[token] 굳이:-1[token]
naver,굴다리식당,"찌개, 계란말이, 제육볶음 주문했어요 4년전과 똑같은 맛이네요 ㅎㅎ 고기가 좀 아쉽 .. ㅎㅎ😅 친절해서 좋았어요",찌개 계란말이 제육 볶음 주문 똑같다 고기 아쉽다 친절하다 좋다,-1,0,1,0,1,1,positive,negative,neutral,positive,neutral,positive,고기 아쉽다:-1[token],,친절하다:1[token],,좋다:1[token]
naver,굴다리식당,"2인이서 방문했는데 찌개랑 제육볶음 하나씩 주문하겠다니까 계란말이 꼭 하나 주문해야하는거처럼 계란말이는 주문 안하냐고 되물으시길래 둘다 먹는 양이 적어서 그냥 찌개랑 제육볶음만 주문하겠다니까 (이것도 쓰다보니까 어이없네 2명이서 2인분만 주문하는걸 왜 손님이 변명해야하는지) 계란말이는 사이드라서 양 별로 안된다고 그냥 같이 주문하라고 하시던데 찌개랑 가격이 10,000원으로 같은 계란말이가 양이 적으면 더 문제가 있는 메뉴인건데, 왜 계속 강매를 하려고 하시는건지 너무 불쾌했습니다. 백반집에서 점심으로 2명이서 찌개랑 제육볶음, 계란말이까지 32,000원이면 저렴한 한정식집까지 갈 수 있는 가격인데 그정도 돈 받고 장사하고 싶으시면 퀄리티나 좀 올리세요..",이서 방문 찌개 제육 볶음 하나 주문 계란말이 하나 주문 계란말이 주문 물다 두다 먹다 적다 그냥 찌개 볶음 주문 쓰다 어이없다 이서 인분 주문 는걸 손님 변명 계란말이 사이드 별로 안되다 그냥 같이 주문 찌개 가격 같다 계란말이 적다 문제 메뉴인 건데 계속 강매 건지다 너무 불쾌하다 점심 이서 찌개 제육 볶음 계란말이 저렴하다 한정식 갈다 가격 정도 받다 장사 싶다 퀄리 티나 올리다,0,0,0,0,-7,-7,negative,neutral,neutral,neutral,neutral,negative,,적다:-1[token] 저렴하다:1[token],,,너무 불쾌하다:-2[token] 적다:-1[token] 어이없다:-1[token] 별로:-1[token] 안되다:-1[token] 강매:-1[token]
naver,굴다리식당,"배국장님 추천 음식점인데, 제 입엔 짜고 고기가 두꺼운데 퍽퍽해서 턱이 아팠습니다...국장님 추천은 진리였는데, 원숭이도 너무에 떨어질수 있는법이니 제가 참고 견뎌야겠죠!",국장 추천 음식점 짜다 고기 두껍다 퍽퍽 아프다 국장 추천 진리 이다 원숭이 떨어지다 참고 견디다,-2,0,0,0,-1,-3,negative,negative,neutral,neutral,neutral,negative,짜다:-1[token] 퍽퍽:-1[token],,,,추천:1[token] 아프다:-1[token] 떨어지다:-1[token]
naver,굴다리식당,"김치찌개 3대 맛집이다. 누구든 이런 주장을 할 수 있지만 특히 공덕 마포 레지던스들에게는 확실하다. 나머지 둘은 잘 모르겠다. 김도훈 작가 책을 읽다가 바로 뛰어왔다. 책에서 공덕동 주민으로서의 행복을 얘기하면서 굴다리식당이 나왔다. 소문도 듣고 근처도 지나가고 했는데 먹어보지는 못했었다. 들어가자마자 느껴지는 포스가 이 집이구나 하는 안정감을 주었다. 둘이 가서 김치찌개, 제육볶음, 계란말이 무얼 먹어야 하나 고민하고 있었다. 메뉴는 딱 이렇게 세 개로 단순한데도. 바로 날라오는 ""3개 세트로 드릴까요?"". 내 고민을 한방에 날리고 내가 할 일은 한 가지. 빨간뚜껑있나요? 질좋은 돼지고기의 살과 비계가 아낌없이 들어간 김치찌개 국물부터 맛을 보았다. 도대체 이런 국물이라면 술을 얼마나 먹어야 하나?",김치찌개 대다 맛집 누구 이렇다 주장 특히 공덕 마포 레지던스들 확실하다 나머지 자다 모르다 김도훈 작가 읽다 바로 뛰어오다 공덕동 주민 행복 얘기 굴다리 식당 나오다 소문 듣다 근처 지나가다 먹다 보지 들어가다 느껴지다 포스 안정감 주다 가다 김치찌개 제육 볶음 계란말이 무엇 먹다 하나 고민 메뉴 이렇게 단순하다 바로 나르다 세트 드릴 끄다 고민 날리다 가지 빨갛다 뚜껑 좋다 돼지고기 비계 아낌없이 들어가다 김치찌개 국물 보다 도대체 이렇다 국물 라면 얼마나 먹다 하나,1,0,0,0,3,4,positive,positive,neutral,neutral,neutral,positive,맛집:1[token],,,,행복:1[token] 안정감:1[token] 좋다:1[token]
naver,굴다리식당,"찐으로 좋아하던 식당이었는데.. 갈수록 맛이 최악이네요.. 묵은쌀로 지은 냄새나고 누런 밥, 제육은 얼마나 뻣뻣한지.. 고기에서 냄새도 나구요, 반찬도 진짜 맛이 없네요.. 매장에서 찌린내도 나는것 같고.. 몇달전에도 방문했다가 실망해서 다시는 안가려고 다짐했는데.. 최근 리뷰가 좋아서 혹시나하고 갔는데.. 다시는 안가기로 다짐하고 돌아갑니다. 김통도 한번쯤은 씻는지.. 찌든때가 심하네요.. 단골들을 위해서 매장 청결과 맛에 신경을 좀 더 써주시길 바랍니다!!",찌다 좋아하다 식당 이다 갈수록 최악 묵다 지은 냄새 나다 누런 제육 얼마나 뻣뻣하다 고기 냄새 나다 반찬 진짜 매장 찌린 내다 나다 같다 달다 방문 실망하다 다시다 알다 다짐 최근 리뷰 좋다 시나 가다 다시다 알다 다짐 돌아가다 김통 한번 씻다 찌들다 심하다 단골 위해 매장 청결 신경 써주다 바라다,-1,0,0,0,-2,-3,negative,negative,neutral,neutral,neutral,negative,냄새 나다:-1[token],,,,좋아하다:1[token] 최악:-1[token] 뻣뻣하다:-1[token] 실망하다:-1[token] 좋다:1[token] 심하다:-1[token]
naver,굴다리식당,15년째가는집입니다. 그날그날 케바케지만 이날은 고기가비계가대부분이고 제육이 너무 질겻어요 원래제육이 고기가 푹익어서부드러운맛이어야하는데 아침에가서그런건지ㅜㅜ 다니믄서 처음으로실망한듯ㅜㅜ,그날그날 케바케 가비 대부분 제육 너무 질겻어 원래 제육 고기 익다 부드럽다 이다 아침 은지 다니다 처음 실망하다,1,0,0,0,-2,-1,negative,positive,neutral,neutral,neutral,negative,부드럽다:1[token],,,,질겻어:-1[token] 실망하다:-1[token]
naver,굴다리식당,왠만하면 별로인 리뷰는 안하고 싶은데 ㅜ 인간적으로 맛집으로 소개되어서 찾아갔는데 김치찌개에 김치가.....흐물흐물 ... 몇탕을 끓인건지 .... 만원도 아까워요 진짜 ㅜㅜㅠ,왠만하다 별로 리뷰 싶다 인간 맛집 소개 되어다 찾아가다 김치찌개 김치 흐물흐물 끓이다 건지다 만원 아깝다 진짜,0,0,0,0,-1,-1,negative,neutral,neutral,neutral,neutral,negative,맛집:1[token] 흐물흐물:-1[token],,,,왠만하다:1[token] 별로:-1[token] 아깝다:-1[token]
naver,굴다리식당,묵은지 이용한 김치찌개라 신맛이 강하지만 김치가 푹 익어서 맛있어요. 제육볶음도 매콤달달하니 맛은 있지만 좀 많이 짜서 아쉬웠어요.,묵은지 이용 김치찌개 신맛 강하 김치 익다 맛있다 볶음 매콤 달달 많이 짜다 아쉽다,0,0,0,0,0,0,neutral,neutral,neutral,neutral,neutral,neutral,짜다 아쉽다:-1[token] 맛있다:1[token],,,,
naver,굴다리식당,"몇년 전 추억으로 오랜만에 굴다리 김치찌개집을 찾았어요. 회사동료와 3명(여자3) 방문했는데요 계란말이가 별도 메뉴 라고 하셔서 김치찌개/제육/계란말이 주문부탁했더니 계란말이(1만원) 를 시키려면, 무조건 인원수대로 제육이든 김치찌개든 시키고 시이드로 계란말이를 시키라는 겁니다? 계란말이가 1만원 이에요. 여자 셋은 주메뉴만 먹어도 배불러서 다 못먹고 남기는데… 더 기막힌 건 저희옆에도 똑같이 2분이 오셔서 제육1+계란말이1 주문하려다 안되서 2+계란츠추가 하셨는데 계란말이 양이 저희꺼보다 적더라고요. 잔반도 많이 남게되고 생각보다 점심값도 많이 나왔고 계란말이 추가로만 가능하다고 하셔서 기분도 좀 상했어요. 개선 이 있었으면 좋겠습니다.",추억 굴다리 김치찌개 찾다 회사 동료 여자 방문 계란말이 별도 메뉴 김치찌개 제육 계란말이 부탁 계란말이 시키다 무조건 인원 제육 김치찌개 시키다 이드 계란말이 시키다 겁니다 계란말이 여자 메뉴 먹다 배부르다 먹다 남기다 기막히다 똑같이 오다 제육 계란말이 주문 안되다 계란 추가 계란말이 저희 적다 잔반 많이 남다 생각 점심 많이 나오다 계란말이 추가 로만 가능하다 기분 개선 좋다,1,-1,0,0,-1,-1,negative,positive,negative,neutral,neutral,negative,배부르다:1[token],적다:-1[token],,,추억:1[token] 기막히다:-1[token] 안되다:-1[token] 적다:-1[token] 좋다:1[token]
naver,굴다리식당,"오래된 공덕역 근처 김치찌개 전문 ‘굴다리식당’ 묵은지 느낌의 깊은 맛의 김치찌개와 감칠맛 양념이 들어간 제육볶음 맛있게 먹었어요. 계란말이도(10,000원) 두명 이상 가면 꼭 주문해서 옛날 케첩에 찍어서 먹어보세요. 밑반찬류도 어르신 손맛이 느껴지는 집밥 한끼 든든히 먹고 싶으면 굴다리식당 추천해요. 꿀팁🍯 식사 후 근처 ‘프릳츠 도화점’에서 커피 한잔 마시면 젤 좋은 루트",오래되다 공덕역 근처 김치찌개 전문 굴다리 식당 묵은지 느낌 깊다 김치찌개 감칠맛 양념 들어가다 제육 볶음 맛있다 먹다 계란말이 이상 가면 주문 옛날 케첩 찍다 먹다 보다 밑반찬 어르신 손맛 느껴지다 집밥 든든하다 먹다 싶다 굴다리 식당 추천 꿀팁 식사 근처 프릳츠 도화 커피 한잔 말다 좋다 루트,3,0,0,0,2,5,positive,positive,neutral,neutral,neutral,positive,맛있다 먹다:1[token] 감칠맛:1[token] 든든하다:1[token],,,,추천:1[token] 좋다:1[token]
naver,굴다리식당,김치찌개는 1인분인지 2인분인지 알 수가 없고 계산할 때 처음에는 1인분이라 했다가 다시 2인분이라 해서 그런가 했고 제육은 어느 부위를 쓰시는 건지 너무 퍽퍽했어요 예전같지 않네요...,김치찌개 인분 인분 수가 계산 처음 인분 다시 인분 런가 제육 어느 부위 쓰시 건지다 너무 퍽퍽 예전 같다 않다,-1,0,0,0,0,-1,negative,negative,neutral,neutral,neutral,neutral,퍽퍽:-1[token],,,,
naver,굴다리식당,"메뉴 김치짜게, 두루치기 밖에 없고 사이드로 계란말이 있는데, 김치찌게 진짜 맛있음ㅋㅋ 계란말이 따뜻해서 더 맛있게 느껴지고 김치치게 찰떡궁합! 서울 밥집치고 싼편인듯! 로컬맛집인지 나중에 사람들 계속 옴ㅋㅋ 또 좋은점은 엄청 빨리 나옴! 진짜 또 먹고 싶은집... 연예인 싸인도 있는걸로 보아...여튼 유명한 집인듯 함! 두루치기 못 먹은게 아쉽.,.",메뉴 김치 짜다 두루치기 사이드 계란말이 김치 찌게 진짜 맛있다 계란말이 따뜻하다 맛있다 느껴지다 기다 찰떡 궁합 서울 밥집 싸다 펴다 로컬 맛집 나중 사람 계속 좋다 엄청 빨리 나오다 진짜 먹다 싶다 연예인 싸인 보아 틀다 유명하다 지다 두루치기 먹다 아쉽다,4,1,0,0,2,7,positive,positive,positive,neutral,neutral,positive,진짜 맛있다:2[token] 짜다:-1[token] 따뜻하다:1[token] 맛있다:1[token] 맛집:1[token],싸다:1[token],,,찰떡:1[token] 궁합:1[token] 좋다:1[token] 아쉽다:-1[token]
naver,굴다리식당,오래된 맛집이긴한데 제 입에는 김치찌개가 좀 시고 불친절+청결하지 못했어요ㅠ. 아쉽네요,오래되다 맛집 이기다 김치찌개 불친절 청결하다 아쉽다,1,0,-1,1,-1,0,neutral,positive,neutral,negative,positive,negative,맛집:1[token],,불친절:-1[token],청결하다:1[token],아쉽다:-1[token]
naver,굴다리식당,자리 앉을 때 메뉴에도 없는 제일 비싼 세트메뉴 줄까? 하시길래 처음부터 되게 쎄했습니다. 저희가 메뉴판 보기도 전에 어떻게든 더 비싼 메뉴를 추천하시더라고요. 그래서 그냥 김찌 2개 시켰는데 끝물 김치 걸린 건가요..? 김찌 너무 셔서 못 먹을 정도로 맛 최악이었습니다. 그리고 김찌 2개 값 이만원 아니고 김치 1개 제육 1개 값 이만이천원으로 계산하셨던 것도 실수셨겠지만 그냥 처음부터 끝까지 서비스 별로였어요. 안에 연예인들 싸인 많길래 믿고 들어갔는데 두번 다시 가고 싶지 않네요. 웬만한 거 정말 다 잘 먹는 잡식성 사람인데도 불구하고 인상 쓰게 만드는 신맛이었습니다.,자리 앉다 메뉴 제일 비싸다 세트 메뉴 주다 처음 되게 쎄다 저희 메뉴판 보기 비싸다 메뉴 추천 그래서 그냥 김찌 시키다 끝물 김치 걸리다 건가 김찌 너무 먹다 정도 최악 이다 김찌 이만원 아니다 김치 제육 이만이천원 계산 실수셨겠 그냥 처음 서비스 별로 이다 연예 싸인 많다 믿다 들어가다 다시 가다 싶다 않다 웬만하다 정말 자다 먹다 잡식 사람 불구 인상 쓰다 만들다 신맛 이다,1,-1,-1,0,0,-1,negative,positive,negative,negative,neutral,neutral,메뉴 추천:1[token],비싸다:-1[token],서비스 별로:-1[token],,다시 가다 싶다 않다:-1[token] 자다 먹다:1[token] 최악:-1[token] 웬만하다:1[token]
naver,굴다리식당,제육볶음과 김치찌개 먹었어요 점심시간을 지나서 갔더니 웨이티없이 바로 앉아서 먹었어요 김치찌개가 맛있네요 제육볶음의 고기 양념은 맛있는데 고기가 두툼하고 살코기 위주라 제가 생각했던거랑은 조금 달랐어요 주차는 불가하니 근처 공영주차장 이용하시면 됩니다 기본 백반이다보니 밑반찬도 괜찮아요 근처에서 간단히 밥먹기 좋은 식당입니다,볶음 김치찌개 먹다 점심시간 지나다 가다 웨이 없이 바로 앉다 먹다 김치찌개 맛있다 볶음 고기 양념 맛있다 고기 두툼 살코기 위주 생각 조금 다르다 주차 불가하다 근처 공영 주차장 이용 기본 백반 보다 밑반찬 괜찮다 근처 간단하다 먹기 좋다 식당 이다,4,0,0,1,0,5,positive,positive,neutral,neutral,positive,neutral,김치찌개 맛있다:1[token] 양념 맛있다:1[token] 먹기 좋다:1[token] 두툼:1[token],,,웨이 없이 바로:1[token],불가하다:-1[token] 괜찮다:1[token]
naver,굴다리식당,오랜만에 굴다리식당에 다녀왔습니다~ 예전에 회사다닐 때 단골이었는데 최근 후기에 안좋은 후기가 있길래 걱정하면서 다녀왔어요. 하지만 여전히 예전 맛 그대로 맛있었고 사장님도 정말 친절하셨어요:) 너무 맛나게 잘 먹고 갑니다:),굴다리 식당 다녀오다 예전 회사 다니다 단골 이다 최근 후기 안좋다 후기 걱정 다녀오다 여전하다 예전 그대로 맛있다 사장 정말 친절하다 너무 나다 자다 먹다 가다,1,0,1,0,0,2,positive,positive,neutral,positive,neutral,neutral,맛있다:1[token],,정말 친절하다:1[token],,자다 먹다:1[token] 안좋다:-1[token] 걱정:-1[token] 여전하다:1[token]
