platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,manual_label,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100,split
kakao,이태리국시 성수,reviewer_001941,1,2026-04-15,,영수증,먹다가 사진 찍었네요. 특이하고 맛있었어요. 그리고 참 친절했어요. 한가지 아쉬운건 피클이 좀 새콤하면 음식이랑 더 어울릴듯 해요.,73,1,5.0,5.0,브론즈 레벨,0,12.6,1,high,1.0,5.0,account_review_count_is_1:-1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | photo_without_enough_detail:-0.2,2,1,1,1,0,0,1,0,0,1,1,0,0,0,1,4,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,train
kakao,을밀대 본점,reviewer_000750,38,2026-04-02,,,"간이 좀 있는 편이여서 취향에 딱 맞는곳 좋은 재료를 쓰고 있다는게 느껴지는 곳이고 김치, 수육, 냉면 모두 조화롭다",65,1,5.0,4.9,실버 레벨,1,1.5,0,ambiguous,0.5,2.5,has_menu:+0.3 | has_quality_detail:+0.6 | has_reason_with_length:+0.8 | photo_without_enough_detail:-0.2,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
kakao,옥동식 서교점,reviewer_000645,2,2026-01-26,,영수증,"Don't misunderstand me, i leave one star review just because the worst review im able to leave is one star. The whole setting and the service are not bad honestly, so don't take it personal, it's really not about service, the guy was really nice to me and answered us very fast, HOWEVER, Among all those restaurants, i've been to in Korea, i've never seen a thing like this, no taste at all, the whole thing(soup n sauce) just doesn't match, the rice was too chewy, It even covers all the flavor from the soup, by the way the soup have no flavor at all, all the flavor came from the pork elbow's grace, and the sauce came along is either way covers everything or barely nothing. So i highly recommend you not to go, not worth the waiting, not worth the money. As a foreigner, i have to download and register kakao for this whole thing. I had it enough. I rather give the service guy 50,000 to let him choose where to eat for lunch, i guarantee you he won't choose this place.",975,1,1.0,3.0,브론즈 레벨,1,0.5,0,ambiguous,0.5,0.5,account_review_count_under_5:-0.5 | multi_sentence_with_length:+0.8 | has_photo_with_detail:+0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,train
kakao,소문난성수감자탕,reviewer_001551,558,2025-06-23,,,"첫 한입은 굳이 줄을 서야하나엿지만 먹으면 먹을수록 이뤃게 유명한데는 이유가잇구나 납득이 됨 생각보다 싸고 맛이 조미료없는 맛 특색잇거나양념ㅁ맛이 아냐서 왜유명하냐 할순잇지만 근본 그자체 너무유명하거나 너무 줄서는 맛집 잘 안가는데 기대도 안하는데 여기는 꼭 포장해서라도 두고두고 늙어서 또 먹고싶음 진로도 시원해서인지 맛잇음 막걸리도 좋음 라면사리 넣을때쯤 나한텐 좀 짯지만 같이간사람은 이때 간이 좋다고,, 54000 소 진로2막걸리1라면사리1 볶음밥1,, 외국인 많음 월5시에 가면 사람 없을듯",279,1,5.0,4.6,블루 레벨,0,18.4,1,high,1.0,5.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,4,8,13,1,1,0,1,0,2,1,1,5,5,2,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,train
kakao,할머니의 레시피,reviewer_002324,43,2025-12-05,,,가성비가 살짝 안좋은거 같지만 맛이 괜찮았음,24,1,4.0,4.1,실버 레벨,1,-3.7,0,low,0.2,0.8,short_low_specificity:-1.5 | low_information_review:-2 | photo_without_enough_detail:-0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
naver,쭌곱창,reviewer_000389,7,2026-04-25,1.0,예약,고기에 불향이 입혀져있어서 너무 맛있습니다~ 오뎅탕도 맛있어요??,36,1,,,,1,3.3999999999999995,0,ambiguous,0.5,,account_review_count_under_10:-0.2 | first_visit:-0.2 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | positive_narrative:+2.0 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,2,0,2,0,0,0,0,0,1,1,1,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,train
kakao,소문난성수감자탕,reviewer_001523,52,2025-08-06,,,뭔가 디게 구수하고 담백하고 맛있음 난 이상하게 감자국이 더 맛나게 느껴져서 감자국으로 먹지만 여럿이면 전골로 해야 쫄깃한 수제비 먹을수 있다는 점,82,0,5.0,3.4,실버 레벨,0,7.9,1,high,1.0,5.0,has_menu:+0.3 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7,1,3,3,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,train
kakao,소문난성수감자탕,reviewer_001409,216,2026-02-24,,영수증,리뷰 보면 알겠지만 점원 태도 신경 안쓰는 편이지만 이 집은 개선이 좀 필요해보임 맛은 그냥 맛있는 감자탕임,60,0,2.0,3.3,실버 레벨,1,1.1,0,ambiguous,0.5,1.0,menu_without_experience_detail:-1.0 | has_menu:+0.3 | has_reason_with_length:+0.8 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,train
naver,금금 성수점,reviewer_000927,27,2026-04-27,1.0,,보리된장국수 너무 맛있었어요 덮밥과 묵은지말이도 맛있었습니다 !! 다음엔 품절된 메뉴 나머지 다 먹으러 와야겠어요 번창하세요 :),72,1,,,,1,1.7000000000000002,0,ambiguous,0.5,,menu_without_experience_detail:-1.0 | first_visit:-0.2 | has_menu:+0.3 | positive_narrative:+2.0 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,train
naver,태양곱창 성수점,reviewer_002222,72,2026-02-28,1.0,,집사람이 매운게 땡긴다고 해서 왔는데 기본맛도 매콤 합니다 ?? 야채곱창 강추!! 콘치즈 강추!!??,56,1,,,,0,6.5,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,2,2,4,0,0,0,0,0,0,0,1,0,1,0,0,3,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,train
kakao,일등식당,reviewer_000795,8,2025-09-25,,,축구 경기 보러가다가 우연히 들렀는데 가성비 매우 좋은 맛집이었습니다. 고기 찍어먹는 소스가 있는지 모르고 그냥 먹었는데 그래도 맛있게 먹었네요. ??,84,0,5.0,3.4,브론즈 레벨,0,6.6,1,high,1.0,5.0,account_review_count_under_10:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5,2,3,1,0,0,0,0,0,0,1,0,0,2,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,train
naver,금금 성수점,reviewer_001002,25,2026-04-03,1.0,,"와… 여기 진짜 미쳤어요;; 그냥 배 채우려고 들어왔는데 인생 맛집 발견한 기분…?? 한입 먹자마자 ‘아 여기 찐이다’ 싶어서 계속 감탄하면서 먹었어요ㅋㅋ 음식 하나하나 정성 들어간 게 느껴지고 간도 완전 딱 맞아서 멈출 수가 없음…? 무엇보다 사장님 센스가 장난 아니세요ㅠㅠ 응대도 너무 기분 좋게 해주시고 세심하게 챙겨주셔서 먹는 내내 행복했어요?? 분위기도 아늑하고 깔끔해서 그냥 앉아있는 것만으로도 힐링되는 느낌…?? 맛, 서비스, 분위기까지 완벽한 곳이라 재방문 100% 확정입니다?? 다음엔 친구들 데리고 또 올게요!!",296,1,,,,0,16.1,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,1,8,1,4,0,0,2,0,4,0,0,0,6,2,0,6,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,train
kakao,소문난성수감자탕,reviewer_001455,3,2025-11-25,,,.....유명하다고 하는데 평점이 왜이럴까 했는데 역시 믿고 보는 카카오맵 리뷰,44,0,2.0,4.0,브론즈 레벨,1,3.6,0,high,1.0,2.0,account_review_count_under_5:-0.5 | popularity_only_without_detail:-1 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,train
naver,조선시대,reviewer_000339,18,2026-04-30,1.0,영수증,일단 여기 정말 자주 오는데요. 너무 너무 맛있고 너무 너무 분위기가 좋아요. 그리고 마지막으로 딸기 요거트 막걸리 이거 미친놈입니다…요것은 정말 와서 드셔야 해요!!! 그리고 돈까스 전골 정말 맛있어요. 꼭 먹으세요요. 그리고 + 날치알 단무지 주먹밥도 당연히 시켜야 되용~~,155,0,,,,1,5.2,0,high,1.0,,first_visit:-0.2 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0,3,2,3,1,0,0,0,0,4,0,0,0,0,0,0,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,train
kakao,훼미리손칼국수보쌈,reviewer_002469,34,2025-11-26,,,비위생적인 느낌. 도떼기 시장같은 분위기. 두번 다시 가고 싶지 않음.,39,0,1.0,3.1,실버 레벨,1,4.7,0,high,1.0,1.0,temporal_context:+1.0 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
naver,금금 성수점,reviewer_001049,21,2026-03-14,1.0,,오래 기다렸지만 그 만큼 보람있는 맛 인정합니다~~ 평범한 한식은 그만 먹고 싶어서 왔는데 맛이 다체롭고 너무 맛있어요! 추천합니다!!,75,1,,,,0,10.1,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | photo_without_enough_detail:-0.2,2,2,0,1,0,0,2,0,1,0,0,1,3,0,0,3,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,train
kakao,능동미나리 성수점,reviewer_001257,185,2025-07-22,,영수증,올해 먹은 한식 중 손에 꼽게 맛있네요 음식이 간편하면서도 깔끔해요 그리고 직원 분들 엄청 친절하십니다!,58,0,5.0,4.9,골드 레벨,0,7.5,1,high,1.0,5.0,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0,2,2,1,2,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,train
naver,태양곱창 성수점,reviewer_002213,9,2026-03-07,1.0,,기본적으로 양이 되게 많아요! 첫 방문인데도 앞으로 여기만 방문할 것 같아요! 당면추가도 했는데 굉장히 많이 주셨어요! 당면추가 강추드립니다!,79,1,,,,0,6.3,1,high,1.0,,account_review_count_under_10:-0.2 | first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | photo_without_enough_detail:-0.2,1,2,2,1,0,0,0,0,0,0,0,0,2,0,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,train
kakao,금금 성수점,reviewer_001121,45,2026-03-30,,,"된장국수는 맛있긴 한데, 마제소바에 된장 뒤집어씌운 느낌? 오히려 들기름 통밀국수가 유니크하게 느껴진다. (3.5/5.0)",68,0,4.0,3.5,실버 레벨,1,3.7,0,high,1.0,4.0,has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,train
